Type,ID,text1,text2,unk,vert0,vert1,vert2,vert3
Tile,1322,moun,grass,a,2,0,1,1
Tile,1323,moun,grass,a,2,0,1,2
Tile,1324,moun,grass,a,2,0,2,0
Tile,1325,moun,grass,a,2,0,2,1
Tile,1326,moun,grass,a,2,0,2,2
Tile,1327,moun,grass,a,2,1,0,0
Tile,1328,moun,grass,a,2,1,0,1
Tile,1329,moun,grass,a,2,1,0,2
Tile,1330,moun,grass,a,2,1,1,0
null,1331,,,,,,,
null,1332,,,,,,,
Tile,1333,moun,grass,a,2,1,2,0
null,1334,,,,,,,
null,1335,,,,,,,
Tile,1336,moun,grass,a,2,2,0,0
Tile,1337,moun,grass,a,2,2,0,1
Tile,1338,moun,grass,a,2,2,0,2
Tile,1339,moun,grass,a,2,2,1,0
null,1340,,,,,,,
null,1341,,,,,,,
Tile,1342,moun,grass,a,2,2,2,0
Tile,1343,grass,moun,b,0,0,0,0
Tile,1344,grass,moun,b,0,0,0,1
Tile,1345,grass,moun,b,0,0,0,2
Tile,1346,grass,moun,b,0,0,1,0
Tile,1347,grass,moun,b,0,0,1,1
Tile,1348,grass,moun,b,0,0,1,2
Tile,1349,grass,moun,b,0,0,2,0
Tile,1350,grass,moun,b,0,0,2,1
Tile,1351,grass,moun,b,0,0,2,2
Tile,1352,grass,moun,b,0,1,0,0
Tile,1353,grass,moun,b,0,1,0,1
Tile,1354,grass,moun,b,0,1,0,2
Tile,1355,grass,moun,b,0,1,1,0
Tile,1356,grass,moun,b,0,1,1,1
Tile,1357,grass,moun,b,0,1,1,2
Tile,1358,grass,moun,b,0,1,2,0
Tile,1359,grass,moun,b,0,1,2,1
Tile,1360,grass,moun,b,0,1,2,2
Tile,1361,grass,moun,b,0,2,0,0
Tile,1362,grass,moun,b,0,2,0,1
Tile,1363,grass,moun,b,0,2,0,2
Tile,1364,grass,moun,b,0,2,1,0
Tile,1365,grass,moun,b,0,2,1,1
Tile,1366,grass,moun,b,0,2,1,2
Tile,1367,grass,moun,b,0,2,2,0
Tile,1368,grass,moun,b,0,2,2,1
Tile,1369,grass,moun,b,0,2,2,2
Tile,1370,grass,moun,b,1,0,0,0
Tile,1371,grass,moun,b,1,0,0,1
Tile,1372,grass,moun,b,1,0,0,2
Tile,1373,grass,moun,b,1,0,1,0
Tile,1374,grass,moun,b,1,0,1,1
Tile,1375,grass,moun,b,1,0,1,2
Tile,1376,grass,moun,b,1,0,2,0
Tile,1377,grass,moun,b,1,0,2,1
Tile,1378,grass,moun,b,1,0,2,2
Tile,1379,grass,moun,b,1,1,0,0
Tile,1380,grass,moun,b,1,1,0,1
Tile,1381,grass,moun,b,1,1,0,2
Tile,1382,grass,moun,b,1,1,1,0
null,1383,,,,,,,
null,1384,,,,,,,
Tile,1385,grass,moun,b,1,1,2,0
null,1386,,,,,,,
null,1387,,,,,,,
Tile,1388,grass,moun,b,1,2,0,0
Tile,1389,grass,moun,b,1,2,0,1
Tile,1390,grass,moun,b,1,2,0,2
Tile,1391,grass,moun,b,1,2,1,0
null,1392,,,,,,,
null,1393,,,,,,,
Tile,1394,grass,moun,b,1,2,2,0
null,1395,,,,,,,
null,1396,,,,,,,
Tile,1397,grass,moun,b,2,0,0,0
Tile,1398,grass,moun,b,2,0,0,1
Tile,1399,grass,moun,b,2,0,0,2
Tile,1400,grass,moun,b,2,0,1,0
Tile,1401,grass,moun,b,2,0,1,1
Tile,1402,grass,moun,b,2,0,1,2
Tile,1403,grass,moun,b,2,0,2,0
Tile,1404,grass,moun,b,2,0,2,1
Tile,1405,grass,moun,b,2,0,2,2
Tile,1406,grass,moun,b,2,1,0,0
Tile,1407,grass,moun,b,2,1,0,1
Tile,1408,grass,moun,b,2,1,0,2
Tile,1409,grass,moun,b,2,1,1,0
null,1410,,,,,,,
null,1411,,,,,,,
Tile,1412,grass,moun,b,2,1,2,0
null,1413,,,,,,,
null,1414,,,,,,,
Tile,1415,grass,moun,b,2,2,0,0
Tile,1416,grass,moun,b,2,2,0,1
Tile,1417,grass,moun,b,2,2,0,2
Tile,1418,grass,moun,b,2,2,1,0
null,1419,,,,,,,
null,1420,,,,,,,
Tile,1421,grass,moun,b,2,2,2,0
Tile,1422,moun,grass,c,0,0,0,0
Tile,1423,moun,grass,c,0,0,0,1
Tile,1424,moun,grass,c,0,0,0,2
Tile,1425,moun,grass,c,0,0,1,0
Tile,1426,moun,grass,c,0,0,1,1
Tile,1427,moun,grass,c,0,0,1,2
Tile,1428,moun,grass,c,0,0,2,0
Tile,1429,moun,grass,c,0,0,2,1
Tile,1430,moun,grass,c,0,0,2,2
Tile,1431,moun,grass,c,0,1,0,0
Tile,1432,moun,grass,c,0,1,0,1
Tile,1433,moun,grass,c,0,1,0,2
Tile,1434,moun,grass,c,0,1,1,0
Tile,1435,moun,grass,c,0,1,1,1
Tile,1436,moun,grass,c,0,1,1,2
Tile,1437,moun,grass,c,0,1,2,0
Tile,1438,moun,grass,c,0,1,2,1
Tile,1439,moun,grass,c,0,1,2,2
Tile,1440,moun,grass,c,0,2,0,0
Tile,1441,moun,grass,c,0,2,0,1
Tile,1442,moun,grass,c,0,2,0,2
Tile,1443,moun,grass,c,0,2,1,0
Tile,1444,moun,grass,c,0,2,1,1
Tile,1445,moun,grass,c,0,2,1,2
Tile,1446,moun,grass,c,0,2,2,0
Tile,1447,moun,grass,c,0,2,2,1
Tile,1448,moun,grass,c,0,2,2,2
Tile,1449,moun,grass,c,1,0,0,0
Tile,1450,moun,grass,c,1,0,0,1
Tile,1451,moun,grass,c,1,0,0,2
Tile,1452,moun,grass,c,1,0,1,0
Tile,1453,moun,grass,c,1,0,1,1
Tile,1454,moun,grass,c,1,0,1,2
Tile,1455,moun,grass,c,1,0,2,0
Tile,1456,moun,grass,c,1,0,2,1
Tile,1457,moun,grass,c,1,0,2,2
Tile,1458,moun,grass,c,1,1,0,0
Tile,1459,moun,grass,c,1,1,0,1
Tile,1460,moun,grass,c,1,1,0,2
Tile,1461,moun,grass,c,1,1,1,0
null,1462,,,,,,,
null,1463,,,,,,,
Tile,1464,moun,grass,c,1,1,2,0
null,1465,,,,,,,
null,1466,,,,,,,
Tile,1467,moun,grass,c,1,2,0,0
Tile,1468,moun,grass,c,1,2,0,1
Tile,1469,moun,grass,c,1,2,0,2
Tile,1470,moun,grass,c,1,2,1,0
null,1471,,,,,,,
null,1472,,,,,,,
Tile,1473,moun,grass,c,1,2,2,0
null,1474,,,,,,,
null,1475,,,,,,,
Tile,1476,moun,grass,c,2,0,0,0
Tile,1477,moun,grass,c,2,0,0,1
Tile,1478,moun,grass,c,2,0,0,2
Tile,1479,moun,grass,c,2,0,1,0
Tile,1480,moun,grass,c,2,0,1,1
Tile,1481,moun,grass,c,2,0,1,2
Tile,1482,moun,grass,c,2,0,2,0
Tile,1483,moun,grass,c,2,0,2,1
Tile,1484,moun,grass,c,2,0,2,2
Tile,1485,moun,grass,c,2,1,0,0
Tile,1486,moun,grass,c,2,1,0,1
Tile,1487,moun,grass,c,2,1,0,2
Tile,1488,moun,grass,c,2,1,1,0
null,1489,,,,,,,
null,1490,,,,,,,
Tile,1491,moun,grass,c,2,1,2,0
null,1492,,,,,,,
null,1493,,,,,,,
Tile,1494,moun,grass,c,2,2,0,0
Tile,1495,moun,grass,c,2,2,0,1
Tile,1496,moun,grass,c,2,2,0,2
Tile,1497,moun,grass,c,2,2,1,0
null,1498,,,,,,,
null,1499,,,,,,,
Tile,1500,moun,grass,c,2,2,2,0
Tile,1501,moun,grass,d,0,0,0,0
Tile,1502,moun,grass,d,0,0,0,1
Tile,1503,moun,grass,d,0,0,0,2
Tile,1504,moun,grass,d,0,0,1,0
Tile,1505,moun,grass,d,0,0,1,1
Tile,1506,moun,grass,d,0,0,1,2
Tile,1507,moun,grass,d,0,0,2,0
Tile,1508,moun,grass,d,0,0,2,1
Tile,1509,moun,grass,d,0,0,2,2
Tile,1510,moun,grass,d,0,1,0,0
Tile,1511,moun,grass,d,0,1,0,1
Tile,1512,moun,grass,d,0,1,0,2
Tile,1513,moun,grass,d,0,1,1,0
Tile,1514,moun,grass,d,0,1,1,1
Tile,1515,moun,grass,d,0,1,1,2
Tile,1516,moun,grass,d,0,1,2,0
Tile,1517,moun,grass,d,0,1,2,1
Tile,1518,moun,grass,d,0,1,2,2
Tile,1519,moun,grass,d,0,2,0,0
Tile,1520,moun,grass,d,0,2,0,1
Tile,1521,moun,grass,d,0,2,0,2
Tile,1522,moun,grass,d,0,2,1,0
Tile,1523,moun,grass,d,0,2,1,1
Tile,1524,moun,grass,d,0,2,1,2
Tile,1525,moun,grass,d,0,2,2,0
Tile,1526,moun,grass,d,0,2,2,1
Tile,1527,moun,grass,d,0,2,2,2
Tile,1528,moun,grass,d,1,0,0,0
Tile,1529,moun,grass,d,1,0,0,1
Tile,1530,moun,grass,d,1,0,0,2
Tile,1531,moun,grass,d,1,0,1,0
Tile,1532,moun,grass,d,1,0,1,1
Tile,1533,moun,grass,d,1,0,1,2
Tile,1534,moun,grass,d,1,0,2,0
Tile,1535,moun,grass,d,1,0,2,1
Tile,1536,moun,grass,d,1,0,2,2
Tile,1537,moun,grass,d,1,1,0,0
Tile,1538,moun,grass,d,1,1,0,1
Tile,1539,moun,grass,d,1,1,0,2
Tile,1540,moun,grass,d,1,1,1,0
null,1541,,,,,,,
null,1542,,,,,,,
Tile,1543,moun,grass,d,1,1,2,0
null,1544,,,,,,,
null,1545,,,,,,,
Tile,1546,moun,grass,d,1,2,0,0
Tile,1547,moun,grass,d,1,2,0,1
Tile,1548,moun,grass,d,1,2,0,2
Tile,1549,moun,grass,d,1,2,1,0
null,1550,,,,,,,
null,1551,,,,,,,
Tile,1552,moun,grass,d,1,2,2,0
null,1553,,,,,,,
null,1554,,,,,,,
Tile,1555,moun,grass,d,2,0,0,0
Tile,1556,moun,grass,d,2,0,0,1
Tile,1557,moun,grass,d,2,0,0,2
Tile,1558,moun,grass,d,2,0,1,0
Tile,1559,moun,grass,d,2,0,1,1
Tile,1560,moun,grass,d,2,0,1,2
Tile,1561,moun,grass,d,2,0,2,0
Tile,1562,moun,grass,d,2,0,2,1
Tile,1563,moun,grass,d,2,0,2,2
Tile,1564,moun,grass,d,2,1,0,0
Tile,1565,moun,grass,d,2,1,0,1
Tile,1566,moun,grass,d,2,1,0,2
Tile,1567,moun,grass,d,2,1,1,0
null,1568,,,,,,,
null,1569,,,,,,,
Tile,1570,moun,grass,d,2,1,2,0
null,1571,,,,,,,
null,1572,,,,,,,
Tile,1573,moun,grass,d,2,2,0,0
Tile,1574,moun,grass,d,2,2,0,1
Tile,1575,moun,grass,d,2,2,0,2
Tile,1576,moun,grass,d,2,2,1,0
null,1577,,,,,,,
null,1578,,,,,,,
Tile,1579,moun,grass,d,2,2,2,0
Tile,1580,moun,grass,e,0,0,0,0
Tile,1581,moun,grass,e,0,0,0,1
Tile,1582,moun,grass,e,0,0,0,2
Tile,1583,moun,grass,e,0,0,1,0
Tile,1584,moun,grass,e,0,0,1,1
Tile,1585,moun,grass,e,0,0,1,2
Tile,1586,moun,grass,e,0,0,2,0
Tile,1587,moun,grass,e,0,0,2,1
Tile,1588,moun,grass,e,0,0,2,2
Tile,1589,moun,grass,e,0,1,0,0
Tile,1590,moun,grass,e,0,1,0,1
Tile,1591,moun,grass,e,0,1,0,2
Tile,1592,moun,grass,e,0,1,1,0
Tile,1593,moun,grass,e,0,1,1,1
Tile,1594,moun,grass,e,0,1,1,2
Tile,1595,moun,grass,e,0,1,2,0
Tile,1596,moun,grass,e,0,1,2,1
Tile,1597,moun,grass,e,0,1,2,2
Tile,1598,moun,grass,e,0,2,0,0
Tile,1599,moun,grass,e,0,2,0,1
Tile,1600,moun,grass,e,0,2,0,2
Tile,1601,moun,grass,e,0,2,1,0
Tile,1602,moun,grass,e,0,2,1,1
Tile,1603,moun,grass,e,0,2,1,2
Tile,1604,moun,grass,e,0,2,2,0
Tile,1605,moun,grass,e,0,2,2,1
Tile,1606,moun,grass,e,0,2,2,2
Tile,1607,moun,grass,e,1,0,0,0
Tile,1608,moun,grass,e,1,0,0,1
Tile,1609,moun,grass,e,1,0,0,2
Tile,1610,moun,grass,e,1,0,1,0
Tile,1611,moun,grass,e,1,0,1,1
Tile,1612,moun,grass,e,1,0,1,2
Tile,1613,moun,grass,e,1,0,2,0
Tile,1614,moun,grass,e,1,0,2,1
Tile,1615,moun,grass,e,1,0,2,2
Tile,1616,moun,grass,e,1,1,0,0
Tile,1617,moun,grass,e,1,1,0,1
Tile,1618,moun,grass,e,1,1,0,2
Tile,1619,moun,grass,e,1,1,1,0
null,1620,,,,,,,
null,1621,,,,,,,
Tile,1622,moun,grass,e,1,1,2,0
null,1623,,,,,,,
null,1624,,,,,,,
Tile,1625,moun,grass,e,1,2,0,0
Tile,1626,moun,grass,e,1,2,0,1
Tile,1627,moun,grass,e,1,2,0,2
Tile,1628,moun,grass,e,1,2,1,0
null,1629,,,,,,,
null,1630,,,,,,,
Tile,1631,moun,grass,e,1,2,2,0
null,1632,,,,,,,
null,1633,,,,,,,
Tile,1634,moun,grass,e,2,0,0,0
Tile,1635,moun,grass,e,2,0,0,1
Tile,1636,moun,grass,e,2,0,0,2
Tile,1637,moun,grass,e,2,0,1,0
Tile,1638,moun,grass,e,2,0,1,1
Tile,1639,moun,grass,e,2,0,1,2
Tile,1640,moun,grass,e,2,0,2,0
Tile,1641,moun,grass,e,2,0,2,1
Tile,1642,moun,grass,e,2,0,2,2
Tile,1643,moun,grass,e,2,1,0,0
Tile,1644,moun,grass,e,2,1,0,1
Tile,1645,moun,grass,e,2,1,0,2
Tile,1646,moun,grass,e,2,1,1,0
null,1647,,,,,,,
null,1648,,,,,,,
Tile,1649,moun,grass,e,2,1,2,0
null,1650,,,,,,,
null,1651,,,,,,,
Tile,1652,moun,grass,e,2,2,0,0
Tile,1653,moun,grass,e,2,2,0,1
Tile,1654,moun,grass,e,2,2,0,2
Tile,1655,moun,grass,e,2,2,1,0
null,1656,,,,,,,
null,1657,,,,,,,
Tile,1658,moun,grass,e,2,2,2,0
Tile,1659,grass,moun,f,0,0,0,0
Tile,1660,grass,moun,f,0,0,0,1
Tile,1661,grass,moun,f,0,0,0,2
Tile,1662,grass,moun,f,0,0,1,0
Tile,1663,grass,moun,f,0,0,1,1
Tile,1664,grass,moun,f,0,0,1,2
Tile,1665,grass,moun,f,0,0,2,0
Tile,1666,grass,moun,f,0,0,2,1
Tile,1667,grass,moun,f,0,0,2,2
Tile,1668,grass,moun,f,0,1,0,0
Tile,1669,grass,moun,f,0,1,0,1
Tile,1670,grass,moun,f,0,1,0,2
Tile,1671,grass,moun,f,0,1,1,0
Tile,1672,grass,moun,f,0,1,1,1
Tile,1673,grass,moun,f,0,1,1,2
Tile,1674,grass,moun,f,0,1,2,0
Tile,1675,grass,moun,f,0,1,2,1
Tile,1676,grass,moun,f,0,1,2,2
Tile,1677,grass,moun,f,0,2,0,0
Tile,1678,grass,moun,f,0,2,0,1
Tile,1679,grass,moun,f,0,2,0,2
Tile,1680,grass,moun,f,0,2,1,0
Tile,1681,grass,moun,f,0,2,1,1
Tile,1682,grass,moun,f,0,2,1,2
Tile,1683,grass,moun,f,0,2,2,0
Tile,1684,grass,moun,f,0,2,2,1
Tile,1685,grass,moun,f,0,2,2,2
Tile,1686,grass,moun,f,1,0,0,0
Tile,1687,grass,moun,f,1,0,0,1
Tile,1688,grass,moun,f,1,0,0,2
Tile,1689,grass,moun,f,1,0,1,0
Tile,1690,grass,moun,f,1,0,1,1
Tile,1691,grass,moun,f,1,0,1,2
Tile,1692,grass,moun,f,1,0,2,0
Tile,1693,grass,moun,f,1,0,2,1
Tile,1694,grass,moun,f,1,0,2,2
Tile,1695,grass,moun,f,1,1,0,0
Tile,1696,grass,moun,f,1,1,0,1
Tile,1697,grass,moun,f,1,1,0,2
Tile,1698,grass,moun,f,1,1,1,0
null,1699,,,,,,,
null,1700,,,,,,,
Tile,1701,grass,moun,f,1,1,2,0
null,1702,,,,,,,
null,1703,,,,,,,
Tile,1704,grass,moun,f,1,2,0,0
Tile,1705,grass,moun,f,1,2,0,1
Tile,1706,grass,moun,f,1,2,0,2
Tile,1707,grass,moun,f,1,2,1,0
null,1708,,,,,,,
null,1709,,,,,,,
Tile,1710,grass,moun,f,1,2,2,0
null,1711,,,,,,,
null,1712,,,,,,,
Tile,1713,grass,moun,f,2,0,0,0
Tile,1714,grass,moun,f,2,0,0,1
Tile,1715,grass,moun,f,2,0,0,2
Tile,1716,grass,moun,f,2,0,1,0
Tile,1717,grass,moun,f,2,0,1,1
Tile,1718,grass,moun,f,2,0,1,2
Tile,1719,grass,moun,f,2,0,2,0
Tile,1720,grass,moun,f,2,0,2,1
Tile,1721,grass,moun,f,2,0,2,2
Tile,1722,grass,moun,f,2,1,0,0
Tile,1723,grass,moun,f,2,1,0,1
Tile,1724,grass,moun,f,2,1,0,2
Tile,1725,grass,moun,f,2,1,1,0
null,1726,,,,,,,
null,1727,,,,,,,
Tile,1728,grass,moun,f,2,1,2,0
null,1729,,,,,,,
null,1730,,,,,,,
Tile,1731,grass,moun,f,2,2,0,0
Tile,1732,grass,moun,f,2,2,0,1
Tile,1733,grass,moun,f,2,2,0,2
Tile,1734,grass,moun,f,2,2,1,0
null,1735,,,,,,,
null,1736,,,,,,,
Tile,1737,grass,moun,f,2,2,2,0
Tile,1738,moun,grass,g,0,0,0,0
Tile,1739,moun,grass,g,0,0,0,1
Tile,1740,moun,grass,g,0,0,0,2
Tile,1741,moun,grass,g,0,0,1,0
Tile,1742,moun,grass,g,0,0,1,1
Tile,1743,moun,grass,g,0,0,1,2
Tile,1744,moun,grass,g,0,0,2,0
Tile,1745,moun,grass,g,0,0,2,1
Tile,1746,moun,grass,g,0,0,2,2
Tile,1747,moun,grass,g,0,1,0,0
Tile,1748,moun,grass,g,0,1,0,1
Tile,1749,moun,grass,g,0,1,0,2
Tile,1750,moun,grass,g,0,1,1,0
Tile,1751,moun,grass,g,0,1,1,1
Tile,1752,moun,grass,g,0,1,1,2
Tile,1753,moun,grass,g,0,1,2,0
Tile,1754,moun,grass,g,0,1,2,1
Tile,1755,moun,grass,g,0,1,2,2
Tile,1756,moun,grass,g,0,2,0,0
Tile,1757,moun,grass,g,0,2,0,1
Tile,1758,moun,grass,g,0,2,0,2
Tile,1759,moun,grass,g,0,2,1,0
Tile,1760,moun,grass,g,0,2,1,1
Tile,1761,moun,grass,g,0,2,1,2
Tile,1762,moun,grass,g,0,2,2,0
Tile,1763,moun,grass,g,0,2,2,1
Tile,1764,moun,grass,g,0,2,2,2
Tile,1765,moun,grass,g,1,0,0,0
Tile,1766,moun,grass,g,1,0,0,1
Tile,1767,moun,grass,g,1,0,0,2
Tile,1768,moun,grass,g,1,0,1,0
Tile,1769,moun,grass,g,1,0,1,1
Tile,1770,moun,grass,g,1,0,1,2
Tile,1771,moun,grass,g,1,0,2,0
Tile,1772,moun,grass,g,1,0,2,1
Tile,1773,moun,grass,g,1,0,2,2
Tile,1774,moun,grass,g,1,1,0,0
Tile,1775,moun,grass,g,1,1,0,1
Tile,1776,moun,grass,g,1,1,0,2
Tile,1777,moun,grass,g,1,1,1,0
null,1778,,,,,,,
null,1779,,,,,,,
Tile,1780,moun,grass,g,1,1,2,0
null,1781,,,,,,,
null,1782,,,,,,,
Tile,1783,moun,grass,g,1,2,0,0
Tile,1784,moun,grass,g,1,2,0,1
Tile,1785,moun,grass,g,1,2,0,2
Tile,1786,moun,grass,g,1,2,1,0
null,1787,,,,,,,
null,1788,,,,,,,
Tile,1789,moun,grass,g,1,2,2,0
null,1790,,,,,,,
null,1791,,,,,,,
Tile,1792,moun,grass,g,2,0,0,0
Tile,1793,moun,grass,g,2,0,0,1
Tile,1794,moun,grass,g,2,0,0,2
Tile,1795,moun,grass,g,2,0,1,0
Tile,1796,moun,grass,g,2,0,1,1
Tile,1797,moun,grass,g,2,0,1,2
Tile,1798,moun,grass,g,2,0,2,0
Tile,1799,moun,grass,g,2,0,2,1
Tile,1800,moun,grass,g,2,0,2,2
Tile,1801,moun,grass,g,2,1,0,0
Tile,1802,moun,grass,g,2,1,0,1
Tile,1803,moun,grass,g,2,1,0,2
Tile,1804,moun,grass,g,2,1,1,0
null,1805,,,,,,,
null,1806,,,,,,,
Tile,1807,moun,grass,g,2,1,2,0
null,1808,,,,,,,
null,1809,,,,,,,
Tile,1810,moun,grass,g,2,2,0,0
Tile,1811,moun,grass,g,2,2,0,1
Tile,1812,moun,grass,g,2,2,0,2
Tile,1813,moun,grass,g,2,2,1,0
null,1814,,,,,,,
null,1815,,,,,,,
Tile,1816,moun,grass,g,2,2,2,0
Tile,1817,moun,grass,h,0,0,0,0
Tile,1818,moun,grass,h,0,0,0,1
Tile,1819,moun,grass,h,0,0,0,2
Tile,1820,moun,grass,h,0,0,1,0
Tile,1821,moun,grass,h,0,0,1,1
Tile,1822,moun,grass,h,0,0,1,2
Tile,1823,moun,grass,h,0,0,2,0
Tile,1824,moun,grass,h,0,0,2,1
Tile,1825,moun,grass,h,0,0,2,2
Tile,1826,moun,grass,h,0,1,0,0
Tile,1827,moun,grass,h,0,1,0,1
Tile,1828,moun,grass,h,0,1,0,2
Tile,1829,moun,grass,h,0,1,1,0
Tile,1830,moun,grass,h,0,1,1,1
Tile,1831,moun,grass,h,0,1,1,2
Tile,1832,moun,grass,h,0,1,2,0
Tile,1833,moun,grass,h,0,1,2,1
Tile,1834,moun,grass,h,0,1,2,2
Tile,1835,moun,grass,h,0,2,0,0
Tile,1836,moun,grass,h,0,2,0,1
Tile,1837,moun,grass,h,0,2,0,2
Tile,1838,moun,grass,h,0,2,1,0
Tile,1839,moun,grass,h,0,2,1,1
Tile,1840,moun,grass,h,0,2,1,2
Tile,1841,moun,grass,h,0,2,2,0
Tile,1842,moun,grass,h,0,2,2,1
Tile,1843,moun,grass,h,0,2,2,2
Tile,1844,moun,grass,h,1,0,0,0
Tile,1845,moun,grass,h,1,0,0,1
Tile,1846,moun,grass,h,1,0,0,2
Tile,1847,moun,grass,h,1,0,1,0
Tile,1848,moun,grass,h,1,0,1,1
Tile,1849,moun,grass,h,1,0,1,2
Tile,1850,moun,grass,h,1,0,2,0
Tile,1851,moun,grass,h,1,0,2,1
Tile,1852,moun,grass,h,1,0,2,2
Tile,1853,moun,grass,h,1,1,0,0
Tile,1854,moun,grass,h,1,1,0,1
Tile,1855,moun,grass,h,1,1,0,2
Tile,1856,moun,grass,h,1,1,1,0
null,1857,,,,,,,
null,1858,,,,,,,
Tile,1859,moun,grass,h,1,1,2,0
null,1860,,,,,,,
null,1861,,,,,,,
Tile,1862,moun,grass,h,1,2,0,0
Tile,1863,moun,grass,h,1,2,0,1
Tile,1864,moun,grass,h,1,2,0,2
Tile,1865,moun,grass,h,1,2,1,0
null,1866,,,,,,,
null,1867,,,,,,,
Tile,1868,moun,grass,h,1,2,2,0
null,1869,,,,,,,
null,1870,,,,,,,
Tile,1871,moun,grass,h,2,0,0,0
Tile,1872,moun,grass,h,2,0,0,1
Tile,1873,moun,grass,h,2,0,0,2
Tile,1874,moun,grass,h,2,0,1,0
Tile,1875,moun,grass,h,2,0,1,1
Tile,1876,moun,grass,h,2,0,1,2
Tile,1877,moun,grass,h,2,0,2,0
Tile,1878,moun,grass,h,2,0,2,1
Tile,1879,moun,grass,h,2,0,2,2
Tile,1880,moun,grass,h,2,1,0,0
Tile,1881,moun,grass,h,2,1,0,1
Tile,1882,moun,grass,h,2,1,0,2
Tile,1883,moun,grass,h,2,1,1,0
null,1884,,,,,,,
null,1885,,,,,,,
Tile,1886,moun,grass,h,2,1,2,0
null,1887,,,,,,,
null,1888,,,,,,,
Tile,1889,moun,grass,h,2,2,0,0
Tile,1890,moun,grass,h,2,2,0,1
Tile,1891,moun,grass,h,2,2,0,2
Tile,1892,moun,grass,h,2,2,1,0
null,1893,,,,,,,
null,1894,,,,,,,
Tile,1895,moun,grass,h,2,2,2,0
Tile,1896,moun,grass,I,0,0,0,0
Tile,1897,moun,grass,I,0,0,0,1
Tile,1898,moun,grass,I,0,0,0,2
Tile,1899,moun,grass,I,0,0,1,0
Tile,1900,moun,grass,I,0,0,1,1
Tile,1901,moun,grass,I,0,0,1,2
Tile,1902,moun,grass,I,0,0,2,0
Tile,1903,moun,grass,I,0,0,2,1
Tile,1904,moun,grass,I,0,0,2,2
Tile,1905,moun,grass,I,0,1,0,0
Tile,1906,moun,grass,I,0,1,0,1
Tile,1907,moun,grass,I,0,1,0,2
Tile,1908,moun,grass,I,0,1,1,0
Tile,1909,moun,grass,I,0,1,1,1
Tile,1910,moun,grass,I,0,1,1,2
Tile,1911,moun,grass,I,0,1,2,0
Tile,1912,moun,grass,I,0,1,2,1
Tile,1913,moun,grass,I,0,1,2,2
Tile,1914,moun,grass,I,0,2,0,0
Tile,1915,moun,grass,I,0,2,0,1
Tile,1916,moun,grass,I,0,2,0,2
Tile,1917,moun,grass,I,0,2,1,0
Tile,1918,moun,grass,I,0,2,1,1
Tile,1919,moun,grass,I,0,2,1,2
Tile,1920,moun,grass,I,0,2,2,0
Tile,1921,moun,grass,I,0,2,2,1
Tile,1922,moun,grass,I,0,2,2,2
Tile,1923,moun,grass,I,1,0,0,0
Tile,1924,moun,grass,I,1,0,0,1
Tile,1925,moun,grass,I,1,0,0,2
Tile,1926,moun,grass,I,1,0,1,0
Tile,1927,moun,grass,I,1,0,1,1
Tile,1928,moun,grass,I,1,0,1,2
Tile,1929,moun,grass,I,1,0,2,0
Tile,1930,moun,grass,I,1,0,2,1
Tile,1931,moun,grass,I,1,0,2,2
Tile,1932,moun,grass,I,1,1,0,0
Tile,1933,moun,grass,I,1,1,0,1
Tile,1934,moun,grass,I,1,1,0,2
Tile,1935,moun,grass,I,1,1,1,0
null,1936,,,,,,,
null,1937,,,,,,,
Tile,1938,moun,grass,I,1,1,2,0
null,1939,,,,,,,
null,1940,,,,,,,
Tile,1941,moun,grass,I,1,2,0,0
Tile,1942,moun,grass,I,1,2,0,1
Tile,1943,moun,grass,I,1,2,0,2
Tile,1944,moun,grass,I,1,2,1,0
null,1945,,,,,,,
null,1946,,,,,,,
Tile,1947,moun,grass,I,1,2,2,0
null,1948,,,,,,,
null,1949,,,,,,,
Tile,1950,moun,grass,I,2,0,0,0
Tile,1951,moun,grass,I,2,0,0,1
Tile,1952,moun,grass,I,2,0,0,2
Tile,1953,moun,grass,I,2,0,1,0
Tile,1954,moun,grass,I,2,0,1,1
Tile,1955,moun,grass,I,2,0,1,2
Tile,1956,moun,grass,I,2,0,2,0
Tile,1957,moun,grass,I,2,0,2,1
Tile,1958,moun,grass,I,2,0,2,2
Tile,1959,moun,grass,I,2,1,0,0
Tile,1960,moun,grass,I,2,1,0,1
Tile,1961,moun,grass,I,2,1,0,2
Tile,1962,moun,grass,I,2,1,1,0
null,1963,,,,,,,
null,1964,,,,,,,
Tile,1965,moun,grass,I,2,1,2,0
null,1966,,,,,,,
null,1967,,,,,,,
Tile,1968,moun,grass,I,2,2,0,0
Tile,1969,moun,grass,I,2,2,0,1
Tile,1970,moun,grass,I,2,2,0,2
Tile,1971,moun,grass,I,2,2,1,0
null,1972,,,,,,,
null,1973,,,,,,,
Tile,1974,moun,grass,I,2,2,2,0
Tile,1975,moun,grass,j,0,0,0,0
Tile,1976,moun,grass,j,0,0,0,1
Tile,1977,moun,grass,j,0,0,0,2
Tile,1978,moun,grass,j,0,0,1,0
Tile,1979,moun,grass,j,0,0,1,1
Tile,1980,moun,grass,j,0,0,1,2
Tile,1981,moun,grass,j,0,0,2,0
Tile,1982,moun,grass,j,0,0,2,1
Tile,1983,moun,grass,j,0,0,2,2
Tile,1984,moun,grass,j,0,1,0,0
